"Transaction Date","Transaction Time","Post Date","Account Number","Card Number","Trans ID",Units,"Unit of Measure","Unit Cost","Total Fuel Cost","Total Non-Fuel Cost","Gross Cost","Net Cost","Reported Tax",Product,"Product Description","Merchant (Brand)","Merchant Name","Merchant Address","Merchant City","Merchant State / Province","Merchant Postal Code",VIN,"Tank Capacity","Driver Last Name",Hub,"Outside of Home States","Outside of Service Area",Weekend,Holiday,"Irregular Hours","Purchase > $100","Not Unleaded Regular"
2024-08-08,10:14:00,2024-08-12,REDACTED,CT8,29732647950,14.493,GA,3.338,48.39,0,48.39,48.39,-6.27,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT8,NULL,CT8,CT,0,0,0,0,0,0,0
2024-08-12,16:13:00,2024-08-14,REDACTED,CT8,29772635140,12.882,GA,3.299,42.5,0,42.5,42.5,-5.58,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT8,NULL,CT8,CT,0,0,0,0,0,0,0
2024-06-06,07:55:00,2024-06-10,REDACTED,CT9,28954414140,15.502,GA,3.669,56.88,0,56.88,56.88,-6.72,UNL,"Unleaded Regular",REDACTED,REDACTED,"250 West St",Litchfield,CT,06759-3404,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-07,08:29:08,2024-06-11,REDACTED,CT9,28961909500,11.555,GA,3.419,39.51,0,39.51,39.51,-5,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-10,15:02:06,2024-06-12,REDACTED,CT9,28993962910,12.87,GA,3.419,44,0,44,44,-5.58,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-12,08:25:51,2024-06-14,REDACTED,CT9,29018338670,11.993,GA,3.419,41,0,41,41,-5.19,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-13,15:09:12,2024-06-17,REDACTED,CT9,29042382220,12.951,GA,3.399,44.02,0,44.02,44.02,-5.61,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-17,08:21:52,2024-06-19,REDACTED,CT9,29075555970,12.431,GA,3.379,42,0,42,42,-5.38,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-20,07:31:00,2024-06-24,REDACTED,CT9,29130938320,9.454,GA,3.279,31,0,31,31,-4.09,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-01,06:45:00,2024-07-04,REDACTED,CT9,29269911030,15.839,GA,3.598,57,0,57,57,-6.86,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-02,09:31:00,2024-07-05,REDACTED,CT9,29284839270,10.984,GA,3.598,39.53,0,39.53,39.53,-4.76,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-03,15:38:00,2024-07-08,REDACTED,CT9,29297320070,12.781,GA,3.599,46,0,46,46,-5.54,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-05,15:41:00,2024-07-09,REDACTED,CT9,29312804170,7.867,GA,3.559,28,0,28,28,-3.41,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-08,15:22:00,2024-07-10,REDACTED,CT9,29331944120,10.704,GA,3.459,37.03,0,37.03,37.03,-4.64,UNL,"Unleaded Regular",REDACTED,REDACTED,"26 Hawleyville Rd",Newtown,CT,06470-1246,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-10,10:01:36,2024-07-11,REDACTED,CT9,29351685190,7.228,GA,3.458,25,0,25,25,-3.13,UNL,"Unleaded Regular",REDACTED,REDACTED,"27 Tamarack Ave",Danbury,CT,6811,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-10,15:37:00,2024-07-12,REDACTED,CT9,29365636700,13.088,GA,3.439,45.01,0,45.01,45.01,-5.67,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-12,09:09:00,2024-07-16,REDACTED,CT9,29394511240,14.173,GA,3.458,49.02,0,49.02,49.02,-6.13,UNL,"Unleaded Regular",REDACTED,REDACTED,"26 Hawleyville Rd",Newtown,CT,06470-1246,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-15,09:03:01,2024-07-16,REDACTED,CT9,29410202130,10.666,GA,3.659,39.03,0,39.03,39.03,-4.62,UNL,"Unleaded Regular",REDACTED,REDACTED,"56 Main St S",Southbury,CT,6488,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-16,13:15:00,2024-07-18,REDACTED,CT9,29432597750,5.1,GA,4.899,25,0,25,25,-2.21,UN+,"Unleaded Plus",REDACTED,REDACTED,"121 Main St N",Southbury,CT,6488,CT9,NULL,CT9,CT,0,0,0,0,0,0,1
2024-07-17,08:26:00,2024-07-19,REDACTED,CT9,29444124660,12.981,GA,3.699,48.02,0,48.02,48.02,-5.63,UNL,"Unleaded Regular",REDACTED,REDACTED,"269 N Washington St",Plainville,CT,06062-1619,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-18,14:01:00,2024-07-22,REDACTED,CT9,29463165440,12.444,GA,3.698,46.03,0,46.03,46.03,-5.39,UNL,"Unleaded Regular",REDACTED,REDACTED,"269 N Washington St",Plainville,CT,06062-1619,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-19,15:48:00,2024-07-23,REDACTED,CT9,29483999840,12.358,GA,3.398,42,0,42,42,-5.35,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-22,15:34:00,2024-07-24,REDACTED,CT9,29509923350,10.597,GA,3.399,36.02,0,36.02,36.02,-4.59,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-24,09:00:00,2024-07-29,REDACTED,CT9,29549359530,12.31,GA,3.899,48.02,0,48.02,48.02,-5.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"121 Main St N",Southbury,CT,6488,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-25,13:23:00,2024-07-29,REDACTED,CT9,29546730470,8.382,GA,3.699,31.01,0,31.01,31.01,-3.63,UNL,"Unleaded Regular",REDACTED,REDACTED,"269 N Washington St",Plainville,CT,06062-1619,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-26,13:32:00,2024-07-30,REDACTED,CT9,29564521420,10.012,GA,3.698,37.03,0,37.03,37.03,-4.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"269 N Washington St",Plainville,CT,06062-1619,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-29,13:54:00,2024-07-31,REDACTED,CT9,29597520980,9.175,GA,3.378,31,0,31,31,-3.97,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-07-31,13:55:00,2024-08-02,REDACTED,CT9,29628834520,8.086,GA,3.339,27,0,27,27,-3.5,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-08-06,10:24:00,2024-08-09,REDACTED,CT9,29709349240,15.259,GA,3.538,54,0,54,54,-6.6,UNL,"Unleaded Regular",REDACTED,REDACTED,"112 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-08-08,07:01:00,2024-08-12,REDACTED,CT9,29734462240,12.89,GA,3.259,42.01,0,42.01,42.01,-5.58,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT9,NULL,CT9,CT,0,0,0,0,0,0,0
2024-06-07,06:31:00,2024-06-11,REDACTED,CT10,28972103220,18.203,GA,3.339,60.78,0,60.78,60.78,-7.88,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-07,16:46:56,2024-06-11,REDACTED,CT10,28969546560,14.333,GA,3.419,49,0,49,49,-6.2,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-11,07:13:00,2024-06-13,REDACTED,CT10,29011281820,18.346,GA,3.399,62.36,0,62.36,62.36,-7.95,UNL,"Unleaded Regular",REDACTED,REDACTED,"44 Park Lane Rd","New Milford",CT,6776,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-12,07:21:00,2024-06-14,REDACTED,CT10,29026714690,14.71,GA,3.399,50,0,50,50,-6.37,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-12,16:56:17,2024-06-14,REDACTED,CT10,29026465460,15.594,GA,3.399,53,0,53,53,-6.75,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-13,16:45:25,2024-06-17,REDACTED,CT10,29042382230,15.334,GA,3.399,52.12,0,52.12,52.12,-6.64,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-14,16:32:04,2024-06-18,REDACTED,CT10,29056435850,15.299,GA,3.399,52,0,52,52,-6.62,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-18,16:58:29,2024-06-20,REDACTED,CT10,29098171570,27.755,GA,3.359,93.23,0,93.23,93.23,-12.02,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-19,16:48:00,2024-06-21,REDACTED,CT10,29115219570,18.257,GA,3.338,60.96,0,60.96,60.96,-7.9,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-20,16:32:14,2024-06-24,REDACTED,CT10,29130314030,17.949,GA,3.359,60.29,0,60.29,60.29,-7.77,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-24,11:53:00,2024-06-26,REDACTED,CT10,29168628680,19.45,GA,3.599,70,0,70,70,-8.42,UNL,"Unleaded Regular",REDACTED,REDACTED,"101 Newtown Rd",Danbury,CT,06810-4120,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-25,06:52:00,2024-06-27,REDACTED,CT10,29189910540,19.399,GA,3.299,64,0,64,64,-8.4,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-25,16:47:44,2024-06-27,REDACTED,CT10,29187350610,13.184,GA,3.419,45.08,0,45.08,45.08,-5.71,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-26,16:35:00,2024-06-28,REDACTED,CT10,29203677200,18.149,GA,3.339,60.6,0,60.6,60.6,-7.86,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-01,07:17:00,2024-07-03,REDACTED,CT10,29263203090,25.362,GA,3.379,85.7,0,85.7,85.7,-10.98,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-01,16:19:00,2024-07-03,REDACTED,CT10,29260738580,8.354,GA,3.399,28.4,0,28.4,28.4,-3.62,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-02,16:37:29,2024-07-04,REDACTED,CT10,29275783900,20.4,GA,3.539,72.2,0,72.2,72.2,-8.83,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-03,16:21:00,2024-07-05,REDACTED,CT10,29283772530,15.001,GA,3.459,51.89,0,51.89,51.89,-6.5,UNL,"Unleaded Regular",REDACTED,REDACTED,"20 Danbury Rd","New Milford",CT,06776-3402,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-09,07:00:00,2024-07-11,REDACTED,CT10,29349544010,17.74,GA,3.439,61.01,0,61.01,61.01,-7.69,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-09,16:36:27,2024-07-11,REDACTED,CT10,29346914680,20.086,GA,3.499,70.28,0,70.28,70.28,-8.7,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-11,07:13:00,2024-07-15,REDACTED,CT10,29379180100,14.54,GA,3.478,50.58,0,50.58,50.58,-6.3,UNL,"Unleaded Regular",REDACTED,REDACTED,"44 Park Lane Rd","New Milford",CT,6776,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-12,10:40:00,2024-07-16,REDACTED,CT10,29396180550,15.866,GA,3.399,53.93,0,53.93,53.93,-6.87,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-15,07:27:00,2024-07-17,REDACTED,CT10,29420918980,9.485,GA,3.479,33,0,33,33,-4.11,UNL,"Unleaded Regular",REDACTED,REDACTED,"44 Park Lane Rd","New Milford",CT,6776,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-16,07:14:00,2024-07-18,REDACTED,CT10,29436453170,16.391,GA,3.478,57.02,0,57.02,57.02,-7.1,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-17,07:20:00,2024-07-19,REDACTED,CT10,29452826680,20.459,GA,3.479,71.18,0,71.18,71.18,-8.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"44 Park Lane Rd","New Milford",CT,6776,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-18,08:32:55,2024-07-22,REDACTED,CT10,29459302240,20.755,GA,3.489,72.41,0,72.41,72.41,-8.99,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-19,16:57:11,2024-07-23,REDACTED,CT10,29483377100,27.304,GA,3.489,95.26,0,95.26,95.26,-11.83,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-23,06:55:00,2024-07-25,REDACTED,CT10,29527462770,21.583,GA,3.379,72.93,0,72.93,72.93,-9.35,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-24,07:18:00,2024-07-26,REDACTED,CT10,29539208050,17.246,GA,3.479,60,0,60,60,-7.47,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-24,16:50:26,2024-07-26,REDACTED,CT10,29538901720,15.477,GA,3.489,54,0,54,54,-6.7,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-26,10:31:00,2024-07-30,REDACTED,CT10,29575937290,24.365,GA,3.459,84.28,0,84.28,84.28,-10.55,UNL,"Unleaded Regular",REDACTED,REDACTED,"315 Danbury Rd","New Milford",CT,06776-4315,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-29,09:09:00,2024-07-31,REDACTED,CT10,29599336290,12.306,GA,3.339,41.09,0,41.09,41.09,-5.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-30,07:11:00,2024-08-01,REDACTED,CT10,29612530390,9.89,GA,3.438,34.01,0,34.01,34.01,-4.28,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-07-30,17:02:24,2024-08-01,REDACTED,CT10,29616616920,18.873,GA,3.458,65.28,0,65.28,65.28,-8.17,UNL,"Unleaded Regular",REDACTED,REDACTED,"106 Federal Rd",Danbury,CT,06810-4020,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-08-01,07:21:00,2024-08-05,REDACTED,CT10,29642763380,17.948,GA,3.399,61.01,0,61.01,61.01,-7.77,UNL,"Unleaded Regular",REDACTED,REDACTED,"291 Danbury Rd","New Milford",CT,06776-4313,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-08-01,16:21:43,2024-08-05,REDACTED,CT10,29642479530,12.422,GA,3.419,42.47,0,42.47,42.47,-5.38,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-08-02,16:37:56,2024-08-06,REDACTED,CT10,29659155600,17.556,GA,3.419,60.02,0,60.02,60.02,-7.6,UNL,"Unleaded Regular",REDACTED,REDACTED,"376 Danbury Rd","New Milford",CT,06776-4316,CT10,NULL,CT10,CT,0,0,0,0,0,0,0
2024-06-13,11:19:00,2024-06-17,REDACTED,NY3,29033331210,17.863,GA,4.199,75.01,0,75.01,75.01,-12.12,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY3,NULL,NY3,NY,0,0,0,0,0,0,0
2024-06-14,15:13:00,2024-06-18,REDACTED,NY3,29050279170,18.256,GA,3.798,69.35,0,69.35,69.35,-12.11,UNL,"Unleaded Regular",REDACTED,REDACTED,"Bryant Pond Rd & Woo","Putnam Valley",NY,10579,NY3,NULL,NY3,NY,0,0,0,0,0,0,0
2024-06-18,15:31:00,2024-06-20,REDACTED,NY3,29092220810,17.754,GA,3.799,67.45,0,67.45,67.45,-11.77,UNL,"Unleaded Regular",REDACTED,REDACTED,"Bryant Pond Rd & Woo","Putnam Valley",NY,10579,NY3,NULL,NY3,NY,0,0,0,0,0,0,0
2024-06-25,11:47:00,2024-06-27,REDACTED,NY3,29179901490,19.224,GA,4.399,84.57,0,84.57,84.57,-13.2,UNL,"Unleaded Regular",REDACTED,REDACTED,"25 S Bedford Rd",Chappaqua,NY,10514,NY3,NULL,NY3,NY,0,0,0,0,0,0,0
2024-07-02,15:24:00,2024-07-04,REDACTED,NY3,29268801750,19.6,GA,3.698,72.5,0,72.5,72.5,-12.93,UNL,"Unleaded Regular",REDACTED,REDACTED,"Bryant Pond Rd & Woo","Putnam Valley",NY,10579,NY3,NULL,NY3,NY,0,0,0,0,0,0,0
2024-07-08,11:08:00,2024-07-10,REDACTED,NY3,29325065930,13.473,GA,4.499,60.62,0,60.62,60.62,-9.3,UNL,"Unleaded Regular",REDACTED,REDACTED,"25 S Bedford Rd",Chappaqua,NY,10514,NY3,NULL,NY3,NY,0,0,0,0,0,0,0
2024-06-06,16:14:00,2024-06-10,REDACTED,NY4,28954994400,17.3,GA,3.998,69.18,0,69.18,69.18,-11.91,UNL,"Unleaded Regular",REDACTED,REDACTED,"594 Nepperhan Ave",Yonkers,NY,10703-2311,NY4,NULL,NY4,NY,0,1,0,0,0,0,0
2024-06-10,09:05:00,2024-06-12,REDACTED,NY4,28993924570,5.11,GA,3.979,20.34,0,20.34,20.34,-3.43,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-06-12,09:37:00,2024-06-14,REDACTED,NY4,29022903440,13.33,GA,3.979,53.04,0,53.04,53.04,-8.94,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-06-12,13:41:00,2024-06-14,REDACTED,NY4,29022897980,14.31,GA,3.979,56.94,0,56.94,56.94,-9.59,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-06-14,14:00:00,2024-06-18,REDACTED,NY4,29057012930,14.95,GA,3.979,59.52,0,59.52,59.52,-10.03,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-06-19,15:46:00,2024-06-24,REDACTED,NY4,29133112700,18.584,GA,3.659,68,0,68,68,-12.53,UNL,"Unleaded Regular",REDACTED,REDACTED,"1061 Nepperhan Ave",Yonkers,NY,10703-1415,NY4,NULL,NY4,NY,0,1,0,0,0,0,0
2024-06-21,12:52:00,2024-06-25,REDACTED,NY4,29138419800,10.351,GA,3.959,40.98,0,40.98,40.98,-6.93,UNL,"Unleaded Regular",REDACTED,REDACTED,"1863 Route 6",Carmel,NY,10512-2316,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-06-24,09:13:00,2024-06-26,REDACTED,NY4,29168464970,14.82,GA,3.979,58.99,0,58.99,58.99,-9.93,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-06-26,15:45:00,2024-06-28,REDACTED,NY4,29207986200,17.454,GA,3.599,62.82,0,62.82,62.82,-11.72,UNL,"Unleaded Regular",REDACTED,REDACTED,"231 Lockwood Ave",Yonkers,NY,10701,NY4,NULL,NY4,NY,0,1,0,0,0,0,0
2024-06-27,10:51:00,2024-07-01,REDACTED,NY4,29210724820,8.62,GA,3.939,33.98,0,33.98,33.98,-5.76,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-01,13:39:00,2024-07-03,REDACTED,NY4,29258333910,13.58,GA,3.959,53.78,0,53.78,53.78,-9.1,UNL,"Unleaded Regular",REDACTED,REDACTED,"1923 Route 6",Carmel,NY,10512-2318,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-08,09:18:00,2024-07-10,REDACTED,NY4,29328024830,14.18,GA,3.999,56.73,0,56.73,56.73,-9.5,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-11,09:22:00,2024-07-15,REDACTED,NY4,29375292060,17.34,GA,3.999,69.37,0,69.37,69.37,-11.64,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-15,13:31:00,2024-07-17,REDACTED,NY4,29417550010,16.72,GA,3.959,66.2,0,66.2,66.2,-11.2,UNL,"Unleaded Regular",REDACTED,REDACTED,"1923 Route 6",Carmel,NY,10512-2318,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-15,13:31:00,2024-07-17,REDACTED,NY4,29417549990,9.76,GA,3.959,38.66,0,38.66,38.66,-6.53,UNL,"Unleaded Regular",REDACTED,REDACTED,"1923 Route 6",Carmel,NY,10512-2318,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-19,09:08:00,2024-07-23,REDACTED,NY4,29479742280,17.95,GA,3.859,69.27,0,69.27,69.27,-11.95,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-23,09:09:00,2024-07-25,REDACTED,NY4,29521134070,9.74,GA,3.859,37.61,0,37.61,37.61,-6.48,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-07-26,08:21:00,2024-07-30,REDACTED,NY4,29572477890,17.644,GA,3.999,70.56,0,70.56,70.56,-12.14,UNL,"Unleaded Regular",REDACTED,REDACTED,"594 Nepperhan Ave",Yonkers,NY,10703-2311,NY4,NULL,NY4,NY,0,1,0,0,0,0,0
2024-07-31,09:15:00,2024-08-02,REDACTED,NY4,29624678000,12.27,GA,3.799,46.62,0,46.62,46.62,-8.13,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-08-06,08:28:00,2024-08-08,REDACTED,NY4,29701236520,18.888,GA,3.998,75.53,0,75.53,75.53,-13.01,UNL,"Unleaded Regular",REDACTED,REDACTED,"594 Nepperhan Ave",Yonkers,NY,10703-2311,NY4,NULL,NY4,NY,0,1,0,0,0,0,0
2024-08-08,09:24:00,2024-08-12,REDACTED,NY4,29728714090,13.85,GA,3.799,52.65,0,52.65,52.65,-9.18,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-08-13,09:15:00,2024-08-15,REDACTED,NY4,29784183320,14.94,GA,3.779,56.46,0,56.46,56.46,-9.89,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
2024-08-15,09:16:00,2024-08-19,REDACTED,NY4,29815629260,14.72,GA,3.779,55.66,0,55.66,55.66,-9.75,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY4,NULL,NY4,NY,0,0,0,0,0,0,0
